dateTime,SSID,HOST,MACID,EVENT,RSSI
2020-06-08 03:53:41,ENTCORP,ENT-AP-02-03-03-02,5b:47:e8:2d:c2:ea,associated,-85
2020-06-08 05:11:34,ENTCORP,ENT-AP-02-03-03-02,5b:47:e8:2d:c2:ea,disassociated,-82
2020-06-08 05:21:08,ENTCORP,ENT-AP-01-03-03-02,5b:47:e8:2d:c2:ea,associated,-75
2020-06-08 08:01:10,ENTCORP,ENT-AP-01-03-03-02,5b:47:e8:2d:c2:ea,disassociated,-71
2020-06-08 08:08:51,ENTCORP,ENT-AP-02-03-03-01,5b:47:e8:2d:c2:ea,associated,-74
2020-06-08 14:41:47,ENTCORP,ENT-AP-02-03-03-01,5b:47:e8:2d:c2:ea,disassociated,-85
2020-06-08 01:29:00,ENTCORP,ENT-AP-04-02-02-01,16:88:ba:b7:3c:dd,associated,-82
2020-06-08 08:58:09,ENTCORP,ENT-AP-04-02-02-01,16:88:ba:b7:3c:dd,disassociated,-76
2020-06-08 09:17:56,ENTCORP,ENT-AP-04-02-01-02,16:88:ba:b7:3c:dd,associated,-82
2020-06-08 13:28:16,ENTCORP,ENT-AP-04-02-01-02,16:88:ba:b7:3c:dd,disassociated,-85
2020-06-08 07:35:51,ENTCORP,ENT-AP-01-02-02-01,3d:43:c0:93:85:5a,associated,-94
2020-06-08 12:18:54,ENTCORP,ENT-AP-01-02-02-01,3d:43:c0:93:85:5a,disassociated,-93
2020-06-08 12:44:43,ENTCORP,ENT-AP-02-03-02-03,3d:43:c0:93:85:5a,associated,-90
2020-06-08 20:03:02,ENTCORP,ENT-AP-02-03-02-03,3d:43:c0:93:85:5a,disassociated,-80
2020-06-08 01:17:28,ENTCORP,ENT-AP-03-02-02-01,fe:60:c0:f0:4c:c5,associated,-72
2020-06-08 08:43:38,ENTCORP,ENT-AP-03-02-02-01,fe:60:c0:f0:4c:c5,disassociated,-94
2020-06-08 09:12:12,ENTCORP,ENT-AP-04-02-02-01,fe:60:c0:f0:4c:c5,associated,-90
2020-06-08 16:56:29,ENTCORP,ENT-AP-04-02-02-01,fe:60:c0:f0:4c:c5,disassociated,-72
2020-06-08 00:36:36,ENTCORP,ENT-AP-02-03-02-01,76:f2:c3:8a:84:3e,associated,-83
2020-06-08 02:37:31,ENTCORP,ENT-AP-02-03-02-01,76:f2:c3:8a:84:3e,disassociated,-86
2020-06-08 03:06:10,ENTCORP,ENT-AP-02-01-02-01,76:f2:c3:8a:84:3e,associated,-78
2020-06-08 07:29:57,ENTCORP,ENT-AP-02-01-02-01,76:f2:c3:8a:84:3e,disassociated,-93
2020-06-08 07:53:31,ENTCORP,ENT-AP-02-01-02-01,76:f2:c3:8a:84:3e,associated,-87
2020-06-08 15:24:03,ENTCORP,ENT-AP-02-01-02-01,76:f2:c3:8a:84:3e,disassociated,-81
2020-06-08 02:54:27,ENTCORP,ENT-AP-04-03-01-01,18:15:48:50:85:16,associated,-75
2020-06-08 06:05:21,ENTCORP,ENT-AP-04-03-01-01,18:15:48:50:85:16,disassociated,-77
2020-06-08 06:13:32,ENTCORP,ENT-AP-02-01-01-01,18:15:48:50:85:16,associated,-83
2020-06-08 14:27:50,ENTCORP,ENT-AP-02-01-01-01,18:15:48:50:85:16,disassociated,-90
2020-06-08 02:56:55,ENTCORP,ENT-AP-03-02-01-02,f6:c4:51:0a:51:23,associated,-87
2020-06-08 07:21:43,ENTCORP,ENT-AP-03-02-01-02,f6:c4:51:0a:51:23,disassociated,-78
2020-06-08 07:41:57,ENTCORP,ENT-AP-01-02-02-01,f6:c4:51:0a:51:23,associated,-84
2020-06-08 08:17:16,ENTCORP,ENT-AP-01-02-02-01,f6:c4:51:0a:51:23,disassociated,-89
2020-06-08 08:39:06,ENTCORP,ENT-AP-03-02-01-02,f6:c4:51:0a:51:23,associated,-72
2020-06-08 16:05:40,ENTCORP,ENT-AP-03-02-01-02,f6:c4:51:0a:51:23,disassociated,-86
2020-06-08 07:51:30,ENTCORP,ENT-AP-03-01-01-01,a8:d2:40:01:8b:c5,associated,-80
2020-06-08 08:14:02,ENTCORP,ENT-AP-03-01-01-01,a8:d2:40:01:8b:c5,disassociated,-83
2020-06-08 08:34:47,ENTCORP,ENT-AP-01-03-02-02,a8:d2:40:01:8b:c5,associated,-75
2020-06-08 12:18:30,ENTCORP,ENT-AP-01-03-02-02,a8:d2:40:01:8b:c5,disassociated,-86
2020-06-08 12:29:03,ENTCORP,ENT-AP-03-01-01-01,a8:d2:40:01:8b:c5,associated,-78
2020-06-08 14:48:42,ENTCORP,ENT-AP-03-01-01-01,a8:d2:40:01:8b:c5,disassociated,-84
2020-06-08 15:12:39,ENTCORP,ENT-AP-01-03-02-02,a8:d2:40:01:8b:c5,associated,-74
2020-06-09 00:02:02,ENTCORP,ENT-AP-01-03-02-02,a8:d2:40:01:8b:c5,disassociated,-79
2020-06-08 05:12:07,ENTCORP,ENT-AP-03-03-01-02,aa:a9:09:3a:57:09,associated,-86
2020-06-08 10:01:54,ENTCORP,ENT-AP-03-03-01-02,aa:a9:09:3a:57:09,disassociated,-85
2020-06-08 10:08:15,ENTCORP,ENT-AP-02-01-02-01,aa:a9:09:3a:57:09,associated,-93
2020-06-08 14:31:24,ENTCORP,ENT-AP-02-01-02-01,aa:a9:09:3a:57:09,disassociated,-81
2020-06-08 01:13:50,ENTCORP,ENT-AP-02-03-01-02,2a:a2:86:2d:25:72,associated,-77
2020-06-08 03:40:52,ENTCORP,ENT-AP-02-03-01-02,2a:a2:86:2d:25:72,disassociated,-93
2020-06-08 04:00:29,ENTCORP,ENT-AP-04-02-01-02,2a:a2:86:2d:25:72,associated,-80
2020-06-08 08:48:39,ENTCORP,ENT-AP-04-02-01-02,2a:a2:86:2d:25:72,disassociated,-88
2020-06-08 09:04:21,ENTCORP,ENT-AP-03-01-02-01,2a:a2:86:2d:25:72,associated,-72
2020-06-08 16:56:05,ENTCORP,ENT-AP-03-01-02-01,2a:a2:86:2d:25:72,disassociated,-90
2020-06-08 02:22:53,ENTCORP,ENT-AP-02-03-03-02,bb:d9:10:04:30:07,associated,-77
2020-06-08 05:24:01,ENTCORP,ENT-AP-02-03-03-02,bb:d9:10:04:30:07,disassociated,-84
2020-06-08 05:29:19,ENTCORP,ENT-AP-01-02-02-01,bb:d9:10:04:30:07,associated,-84
2020-06-08 08:19:44,ENTCORP,ENT-AP-01-02-02-01,bb:d9:10:04:30:07,disassociated,-84
2020-06-08 08:46:05,ENTCORP,ENT-AP-01-02-02-01,bb:d9:10:04:30:07,associated,-84
2020-06-08 17:02:42,ENTCORP,ENT-AP-01-02-02-01,bb:d9:10:04:30:07,disassociated,-89
2020-06-08 05:50:57,ENTCORP,ENT-AP-02-03-02-03,bf:99:29:70:91:ac,associated,-83
2020-06-08 12:06:52,ENTCORP,ENT-AP-02-03-02-03,bf:99:29:70:91:ac,disassociated,-72
2020-06-08 12:18:16,ENTCORP,ENT-AP-02-03-02-03,bf:99:29:70:91:ac,associated,-84
2020-06-08 15:24:39,ENTCORP,ENT-AP-02-03-02-03,bf:99:29:70:91:ac,disassociated,-70
2020-06-08 02:29:48,ENTCORP,ENT-AP-03-02-01-01,f6:7c:a7:63:73:0c,associated,-89
2020-06-08 06:30:18,ENTCORP,ENT-AP-03-02-01-01,f6:7c:a7:63:73:0c,disassociated,-88
2020-06-08 06:57:08,ENTCORP,ENT-AP-02-03-01-02,f6:7c:a7:63:73:0c,associated,-71
2020-06-08 13:32:37,ENTCORP,ENT-AP-02-03-01-02,f6:7c:a7:63:73:0c,disassociated,-73
2020-06-08 04:53:54,ENTCORP,ENT-AP-01-01-02-01,2b:70:91:f9:f2:bd,associated,-90
2020-06-08 07:45:27,ENTCORP,ENT-AP-01-01-02-01,2b:70:91:f9:f2:bd,disassociated,-80
2020-06-08 08:07:32,ENTCORP,ENT-AP-02-01-01-01,2b:70:91:f9:f2:bd,associated,-76
2020-06-08 09:04:59,ENTCORP,ENT-AP-02-01-01-01,2b:70:91:f9:f2:bd,disassociated,-70
2020-06-08 09:18:00,ENTCORP,ENT-AP-03-03-02-02,2b:70:91:f9:f2:bd,associated,-87
2020-06-08 16:45:59,ENTCORP,ENT-AP-03-03-02-02,2b:70:91:f9:f2:bd,disassociated,-92
2020-06-08 03:13:17,ENTCORP,ENT-AP-02-03-01-02,00:50:5c:c3:04:74,associated,-70
2020-06-08 10:44:32,ENTCORP,ENT-AP-02-03-01-02,00:50:5c:c3:04:74,disassociated,-74
2020-06-08 11:09:50,ENTCORP,ENT-AP-02-03-01-02,00:50:5c:c3:04:74,associated,-72
2020-06-08 19:41:55,ENTCORP,ENT-AP-02-03-01-02,00:50:5c:c3:04:74,disassociated,-88
2020-06-08 06:27:56,ENTCORP,ENT-AP-03-01-01-01,f3:8c:0d:9a:48:26,associated,-94
2020-06-08 06:57:45,ENTCORP,ENT-AP-03-01-01-01,f3:8c:0d:9a:48:26,disassociated,-92
2020-06-08 07:18:23,ENTCORP,ENT-AP-03-03-01-02,f3:8c:0d:9a:48:26,associated,-80
2020-06-08 15:21:31,ENTCORP,ENT-AP-03-03-01-02,f3:8c:0d:9a:48:26,disassociated,-88
2020-06-08 08:24:42,ENTCORP,ENT-AP-01-01-01-01,08:47:5a:2c:1a:2f,associated,-84
2020-06-08 09:02:52,ENTCORP,ENT-AP-01-01-01-01,08:47:5a:2c:1a:2f,disassociated,-79
2020-06-08 09:23:08,ENTCORP,ENT-AP-01-01-01-01,08:47:5a:2c:1a:2f,associated,-90
2020-06-08 18:05:29,ENTCORP,ENT-AP-01-01-01-01,08:47:5a:2c:1a:2f,disassociated,-74
2020-06-08 08:08:12,ENTCORP,ENT-AP-03-02-01-02,f2:e7:0e:e7:5e:9b,associated,-95
2020-06-08 14:57:26,ENTCORP,ENT-AP-03-02-01-02,f2:e7:0e:e7:5e:9b,disassociated,-70
2020-06-08 15:24:16,ENTCORP,ENT-AP-03-02-01-02,f2:e7:0e:e7:5e:9b,associated,-89
2020-06-08 21:41:38,ENTCORP,ENT-AP-03-02-01-02,f2:e7:0e:e7:5e:9b,disassociated,-88
2020-06-08 07:58:29,ENTCORP,ENT-AP-03-03-02-01,d2:4d:ef:5c:81:6f,associated,-76
2020-06-08 14:04:50,ENTCORP,ENT-AP-03-03-02-01,d2:4d:ef:5c:81:6f,disassociated,-94
2020-06-08 14:18:50,ENTCORP,ENT-AP-03-03-02-01,d2:4d:ef:5c:81:6f,associated,-81
2020-06-08 21:42:41,ENTCORP,ENT-AP-03-03-02-01,d2:4d:ef:5c:81:6f,disassociated,-94
2020-06-08 08:57:37,ENTCORP,ENT-AP-02-02-02-01,71:38:b6:f7:b3:5c,associated,-88
2020-06-08 10:41:55,ENTCORP,ENT-AP-02-02-02-01,71:38:b6:f7:b3:5c,disassociated,-83
2020-06-08 10:51:39,ENTCORP,ENT-AP-03-03-02-02,71:38:b6:f7:b3:5c,associated,-88
2020-06-08 11:18:48,ENTCORP,ENT-AP-03-03-02-02,71:38:b6:f7:b3:5c,disassociated,-73
2020-06-08 11:39:51,ENTCORP,ENT-AP-02-03-02-03,71:38:b6:f7:b3:5c,associated,-88
2020-06-08 17:47:02,ENTCORP,ENT-AP-02-03-02-03,71:38:b6:f7:b3:5c,disassociated,-88
2020-06-08 17:56:04,ENTCORP,ENT-AP-03-03-02-02,71:38:b6:f7:b3:5c,associated,-86
2020-06-08 23:09:46,ENTCORP,ENT-AP-03-03-02-02,71:38:b6:f7:b3:5c,disassociated,-77
2020-06-08 01:14:10,ENTCORP,ENT-AP-02-02-02-01,0e:c2:41:97:74:a8,associated,-92
2020-06-08 03:25:21,ENTCORP,ENT-AP-02-02-02-01,0e:c2:41:97:74:a8,disassociated,-73
2020-06-08 03:48:04,ENTCORP,ENT-AP-02-01-01-02,0e:c2:41:97:74:a8,associated,-77
2020-06-08 06:15:01,ENTCORP,ENT-AP-02-01-01-02,0e:c2:41:97:74:a8,disassociated,-87
2020-06-08 06:30:27,ENTCORP,ENT-AP-03-01-02-01,0e:c2:41:97:74:a8,associated,-95
2020-06-08 14:57:43,ENTCORP,ENT-AP-03-01-02-01,0e:c2:41:97:74:a8,disassociated,-70
2020-06-08 09:35:56,ENTCORP,ENT-AP-02-01-01-02,a5:4b:ac:30:26:7f,associated,-95
2020-06-08 11:31:59,ENTCORP,ENT-AP-02-01-01-02,a5:4b:ac:30:26:7f,disassociated,-76
2020-06-08 11:59:22,ENTCORP,ENT-AP-01-01-02-02,a5:4b:ac:30:26:7f,associated,-76
2020-06-08 18:50:22,ENTCORP,ENT-AP-01-01-02-02,a5:4b:ac:30:26:7f,disassociated,-70
2020-06-08 04:16:43,ENTCORP,ENT-AP-02-01-02-01,92:c6:92:a3:5c:0b,associated,-72
2020-06-08 07:28:46,ENTCORP,ENT-AP-02-01-02-01,92:c6:92:a3:5c:0b,disassociated,-74
2020-06-08 07:44:06,ENTCORP,ENT-AP-02-01-02-01,92:c6:92:a3:5c:0b,associated,-94
2020-06-08 12:04:35,ENTCORP,ENT-AP-02-01-02-01,92:c6:92:a3:5c:0b,disassociated,-83
2020-06-08 12:13:24,ENTCORP,ENT-AP-03-03-02-02,92:c6:92:a3:5c:0b,associated,-93
2020-06-08 18:58:18,ENTCORP,ENT-AP-03-03-02-02,92:c6:92:a3:5c:0b,disassociated,-85
2020-06-08 05:45:10,ENTCORP,ENT-AP-01-01-02-02,e5:70:00:26:9a:9c,associated,-86
2020-06-08 08:36:59,ENTCORP,ENT-AP-01-01-02-02,e5:70:00:26:9a:9c,disassociated,-75
2020-06-08 09:03:01,ENTCORP,ENT-AP-01-01-02-02,e5:70:00:26:9a:9c,associated,-78
2020-06-08 12:20:40,ENTCORP,ENT-AP-01-01-02-02,e5:70:00:26:9a:9c,disassociated,-72
2020-06-08 12:49:46,ENTCORP,ENT-AP-03-01-01-01,e5:70:00:26:9a:9c,associated,-92
2020-06-08 20:24:59,ENTCORP,ENT-AP-03-01-01-01,e5:70:00:26:9a:9c,disassociated,-82
2020-06-08 00:39:56,ENTCORP,ENT-AP-02-03-02-03,a8:d2:40:01:8b:c5,associated,-78
2020-06-08 03:41:46,ENTCORP,ENT-AP-02-03-02-03,a8:d2:40:01:8b:c5,disassociated,-89
2020-06-08 03:47:43,ENTCORP,ENT-AP-02-01-02-02,a8:d2:40:01:8b:c5,associated,-83
2020-06-08 06:28:54,ENTCORP,ENT-AP-02-01-02-02,a8:d2:40:01:8b:c5,disassociated,-94
2020-06-08 06:36:45,ENTCORP,ENT-AP-02-03-02-03,a8:d2:40:01:8b:c5,associated,-86
2020-06-08 06:58:01,ENTCORP,ENT-AP-02-03-02-03,a8:d2:40:01:8b:c5,disassociated,-70
2020-06-08 07:05:42,ENTCORP,ENT-AP-02-03-02-03,a8:d2:40:01:8b:c5,associated,-90
2020-06-08 11:05:07,ENTCORP,ENT-AP-02-03-02-03,a8:d2:40:01:8b:c5,disassociated,-85
2020-06-08 06:47:59,ENTCORP,ENT-AP-03-03-03-02,07:02:21:b7:2c:e4,associated,-78
2020-06-08 13:14:31,ENTCORP,ENT-AP-03-03-03-02,07:02:21:b7:2c:e4,disassociated,-88
2020-06-08 13:36:55,ENTCORP,ENT-AP-03-03-03-02,07:02:21:b7:2c:e4,associated,-79
2020-06-08 21:57:42,ENTCORP,ENT-AP-03-03-03-02,07:02:21:b7:2c:e4,disassociated,-90
2020-06-08 05:34:01,ENTCORP,ENT-AP-04-02-01-02,cf:cc:ba:96:ee:fc,associated,-79
2020-06-08 11:53:49,ENTCORP,ENT-AP-04-02-01-02,cf:cc:ba:96:ee:fc,disassociated,-81
2020-06-08 12:05:38,ENTCORP,ENT-AP-04-02-01-02,cf:cc:ba:96:ee:fc,associated,-76
2020-06-08 20:48:55,ENTCORP,ENT-AP-04-02-01-02,cf:cc:ba:96:ee:fc,disassociated,-91
2020-06-08 09:11:35,ENTCORP,ENT-AP-01-01-02-01,3d:50:9e:83:8c:30,associated,-74
2020-06-08 14:57:36,ENTCORP,ENT-AP-01-01-02-01,3d:50:9e:83:8c:30,disassociated,-93
2020-06-08 15:18:34,ENTCORP,ENT-AP-01-03-03-01,3d:50:9e:83:8c:30,associated,-84
2020-06-08 22:28:28,ENTCORP,ENT-AP-01-03-03-01,3d:50:9e:83:8c:30,disassociated,-77
2020-06-08 09:18:43,ENTCORP,ENT-AP-03-03-03-01,e4:fa:e8:2b:ed:49,associated,-88
2020-06-08 16:52:02,ENTCORP,ENT-AP-03-03-03-01,e4:fa:e8:2b:ed:49,disassociated,-73
2020-06-08 16:59:34,ENTCORP,ENT-AP-01-01-02-02,e4:fa:e8:2b:ed:49,associated,-95
2020-06-08 19:31:53,ENTCORP,ENT-AP-01-01-02-02,e4:fa:e8:2b:ed:49,disassociated,-71
2020-06-08 09:03:02,ENTCORP,ENT-AP-02-03-02-01,0c:92:2d:0c:85:ab,associated,-93
2020-06-08 10:52:50,ENTCORP,ENT-AP-02-03-02-01,0c:92:2d:0c:85:ab,disassociated,-85
2020-06-08 11:12:10,ENTCORP,ENT-AP-02-03-02-01,0c:92:2d:0c:85:ab,associated,-89
2020-06-08 16:05:46,ENTCORP,ENT-AP-02-03-02-01,0c:92:2d:0c:85:ab,disassociated,-83
2020-06-08 16:13:52,ENTCORP,ENT-AP-02-03-02-01,0c:92:2d:0c:85:ab,associated,-85
2020-06-08 18:30:48,ENTCORP,ENT-AP-02-03-02-01,0c:92:2d:0c:85:ab,disassociated,-84
2020-06-08 03:37:56,ENTCORP,ENT-AP-02-01-01-02,d1:98:82:62:50:d7,associated,-74
2020-06-08 10:02:41,ENTCORP,ENT-AP-02-01-01-02,d1:98:82:62:50:d7,disassociated,-83
2020-06-08 10:11:10,ENTCORP,ENT-AP-01-01-01-02,d1:98:82:62:50:d7,associated,-70
2020-06-08 12:45:42,ENTCORP,ENT-AP-01-01-01-02,d1:98:82:62:50:d7,disassociated,-75
2020-06-08 01:16:21,ENTCORP,ENT-AP-02-01-01-02,bf:27:6f:3b:44:08,associated,-84
2020-06-08 09:13:29,ENTCORP,ENT-AP-02-01-01-02,bf:27:6f:3b:44:08,disassociated,-86
2020-06-08 09:19:03,ENTCORP,ENT-AP-03-02-01-02,bf:27:6f:3b:44:08,associated,-88
2020-06-08 16:00:24,ENTCORP,ENT-AP-03-02-01-02,bf:27:6f:3b:44:08,disassociated,-89
2020-06-08 03:57:08,ENTCORP,ENT-AP-02-03-02-01,5b:4c:57:04:f4:70,associated,-79
2020-06-08 12:25:42,ENTCORP,ENT-AP-02-03-02-01,5b:4c:57:04:f4:70,disassociated,-93
2020-06-08 12:40:24,ENTCORP,ENT-AP-01-02-02-01,5b:4c:57:04:f4:70,associated,-81
2020-06-08 20:29:08,ENTCORP,ENT-AP-01-02-02-01,5b:4c:57:04:f4:70,disassociated,-73
2020-06-08 03:02:52,ENTCORP,ENT-AP-04-02-01-02,8f:10:74:5e:d9:ed,associated,-71
2020-06-08 07:33:20,ENTCORP,ENT-AP-04-02-01-02,8f:10:74:5e:d9:ed,disassociated,-71
2020-06-08 07:42:20,ENTCORP,ENT-AP-02-03-03-02,8f:10:74:5e:d9:ed,associated,-72
2020-06-08 11:29:00,ENTCORP,ENT-AP-02-03-03-02,8f:10:74:5e:d9:ed,disassociated,-93
2020-06-08 11:46:31,ENTCORP,ENT-AP-03-02-01-02,8f:10:74:5e:d9:ed,associated,-80
2020-06-08 14:41:34,ENTCORP,ENT-AP-03-02-01-02,8f:10:74:5e:d9:ed,disassociated,-91
2020-06-08 03:03:54,ENTCORP,ENT-AP-01-03-02-02,bd:dc:b0:ab:26:06,associated,-74
2020-06-08 03:24:09,ENTCORP,ENT-AP-01-03-02-02,bd:dc:b0:ab:26:06,disassociated,-83
2020-06-08 03:39:50,ENTCORP,ENT-AP-02-03-02-02,bd:dc:b0:ab:26:06,associated,-81
2020-06-08 05:39:44,ENTCORP,ENT-AP-02-03-02-02,bd:dc:b0:ab:26:06,disassociated,-85
2020-06-08 06:00:02,ENTCORP,ENT-AP-01-03-02-02,bd:dc:b0:ab:26:06,associated,-86
2020-06-08 10:30:32,ENTCORP,ENT-AP-01-03-02-02,bd:dc:b0:ab:26:06,disassociated,-71
2020-06-08 10:46:13,ENTCORP,ENT-AP-01-03-01-02,bd:dc:b0:ab:26:06,associated,-95
2020-06-08 13:25:22,ENTCORP,ENT-AP-01-03-01-02,bd:dc:b0:ab:26:06,disassociated,-94
2020-06-08 08:29:56,ENTCORP,ENT-AP-03-01-02-01,b4:93:96:bf:62:33,associated,-91
2020-06-08 12:53:09,ENTCORP,ENT-AP-03-01-02-01,b4:93:96:bf:62:33,disassociated,-91
2020-06-08 13:20:50,ENTCORP,ENT-AP-02-01-02-01,b4:93:96:bf:62:33,associated,-76
2020-06-08 15:58:08,ENTCORP,ENT-AP-02-01-02-01,b4:93:96:bf:62:33,disassociated,-89
2020-06-08 16:23:40,ENTCORP,ENT-AP-04-02-01-02,b4:93:96:bf:62:33,associated,-90
2020-06-09 01:22:56,ENTCORP,ENT-AP-04-02-01-02,b4:93:96:bf:62:33,disassociated,-90
2020-06-08 04:26:06,ENTCORP,ENT-AP-02-02-02-01,93:0f:84:9f:35:dd,associated,-92
2020-06-08 11:13:23,ENTCORP,ENT-AP-02-02-02-01,93:0f:84:9f:35:dd,disassociated,-88
2020-06-08 11:23:54,ENTCORP,ENT-AP-03-03-03-01,93:0f:84:9f:35:dd,associated,-81
2020-06-08 17:54:01,ENTCORP,ENT-AP-03-03-03-01,93:0f:84:9f:35:dd,disassociated,-92
2020-06-08 02:43:32,ENTCORP,ENT-AP-03-03-02-03,15:c9:11:5c:37:f0,associated,-75
2020-06-08 05:42:09,ENTCORP,ENT-AP-03-03-02-03,15:c9:11:5c:37:f0,disassociated,-84
2020-06-08 06:08:14,ENTCORP,ENT-AP-01-03-01-01,15:c9:11:5c:37:f0,associated,-91
2020-06-08 14:45:30,ENTCORP,ENT-AP-01-03-01-01,15:c9:11:5c:37:f0,disassociated,-78
2020-06-08 07:40:58,ENTCORP,ENT-AP-03-03-02-01,7e:da:a8:b3:ad:b2,associated,-93
2020-06-08 15:49:03,ENTCORP,ENT-AP-03-03-02-01,7e:da:a8:b3:ad:b2,disassociated,-90
2020-06-08 16:01:24,ENTCORP,ENT-AP-01-03-01-01,7e:da:a8:b3:ad:b2,associated,-90
2020-06-08 18:15:47,ENTCORP,ENT-AP-01-03-01-01,7e:da:a8:b3:ad:b2,disassociated,-82
2020-06-08 01:17:02,ENTCORP,ENT-AP-03-03-03-01,2a:a2:86:2d:25:72,associated,-78
2020-06-08 07:37:08,ENTCORP,ENT-AP-03-03-03-01,2a:a2:86:2d:25:72,disassociated,-86
2020-06-08 07:59:21,ENTCORP,ENT-AP-03-03-03-01,2a:a2:86:2d:25:72,associated,-95
2020-06-08 14:06:58,ENTCORP,ENT-AP-03-03-03-01,2a:a2:86:2d:25:72,disassociated,-80
2020-06-08 03:14:40,ENTCORP,ENT-AP-04-01-01-02,b1:42:7f:46:51:62,associated,-80
2020-06-08 06:12:17,ENTCORP,ENT-AP-04-01-01-02,b1:42:7f:46:51:62,disassociated,-87
2020-06-08 06:28:03,ENTCORP,ENT-AP-04-01-01-02,b1:42:7f:46:51:62,associated,-77
2020-06-08 13:28:37,ENTCORP,ENT-AP-04-01-01-02,b1:42:7f:46:51:62,disassociated,-91
2020-06-08 04:24:27,ENTCORP,ENT-AP-03-03-02-03,c2:35:e8:d4:b6:7f,associated,-78
2020-06-08 08:55:49,ENTCORP,ENT-AP-03-03-02-03,c2:35:e8:d4:b6:7f,disassociated,-85
2020-06-08 09:03:23,ENTCORP,ENT-AP-03-03-02-03,c2:35:e8:d4:b6:7f,associated,-88
2020-06-08 13:45:17,ENTCORP,ENT-AP-03-03-02-03,c2:35:e8:d4:b6:7f,disassociated,-72
2020-06-08 05:56:54,ENTCORP,ENT-AP-01-03-01-02,68:25:a0:cd:4c:39,associated,-78
2020-06-08 13:42:58,ENTCORP,ENT-AP-01-03-01-02,68:25:a0:cd:4c:39,disassociated,-76
2020-06-08 13:50:56,ENTCORP,ENT-AP-01-03-01-02,68:25:a0:cd:4c:39,associated,-79
2020-06-08 21:10:19,ENTCORP,ENT-AP-01-03-01-02,68:25:a0:cd:4c:39,disassociated,-95
2020-06-08 01:43:45,ENTCORP,ENT-AP-02-01-02-02,f6:c4:51:0a:51:23,associated,-93
2020-06-08 06:28:11,ENTCORP,ENT-AP-02-01-02-02,f6:c4:51:0a:51:23,disassociated,-73
2020-06-08 06:37:18,ENTCORP,ENT-AP-02-03-02-02,f6:c4:51:0a:51:23,associated,-81
2020-06-08 08:59:03,ENTCORP,ENT-AP-02-03-02-02,f6:c4:51:0a:51:23,disassociated,-87
2020-06-08 09:19:07,ENTCORP,ENT-AP-02-03-02-02,f6:c4:51:0a:51:23,associated,-95
2020-06-08 17:51:48,ENTCORP,ENT-AP-02-03-02-02,f6:c4:51:0a:51:23,disassociated,-83
2020-06-08 01:57:28,ENTCORP,ENT-AP-02-01-01-01,b0:9e:4b:2a:bc:a1,associated,-91
2020-06-08 06:11:44,ENTCORP,ENT-AP-02-01-01-01,b0:9e:4b:2a:bc:a1,disassociated,-70
2020-06-08 06:20:37,ENTCORP,ENT-AP-02-01-01-01,b0:9e:4b:2a:bc:a1,associated,-74
2020-06-08 06:47:39,ENTCORP,ENT-AP-02-01-01-01,b0:9e:4b:2a:bc:a1,disassociated,-87
2020-06-08 07:12:13,ENTCORP,ENT-AP-04-01-02-01,b0:9e:4b:2a:bc:a1,associated,-81
2020-06-08 07:51:39,ENTCORP,ENT-AP-04-01-02-01,b0:9e:4b:2a:bc:a1,disassociated,-73
2020-06-08 08:19:31,ENTCORP,ENT-AP-02-01-01-01,b0:9e:4b:2a:bc:a1,associated,-92
2020-06-08 11:32:34,ENTCORP,ENT-AP-02-01-01-01,b0:9e:4b:2a:bc:a1,disassociated,-94
2020-06-08 01:45:37,ENTCORP,ENT-AP-01-01-01-02,66:ac:01:39:b6:f6,associated,-74
2020-06-08 02:02:37,ENTCORP,ENT-AP-01-01-01-02,66:ac:01:39:b6:f6,disassociated,-80
2020-06-08 02:17:42,ENTCORP,ENT-AP-02-01-02-01,66:ac:01:39:b6:f6,associated,-76
2020-06-08 06:09:08,ENTCORP,ENT-AP-02-01-02-01,66:ac:01:39:b6:f6,disassociated,-70
2020-06-08 06:32:48,ENTCORP,ENT-AP-01-01-01-02,66:ac:01:39:b6:f6,associated,-75
2020-06-08 14:54:09,ENTCORP,ENT-AP-01-01-01-02,66:ac:01:39:b6:f6,disassociated,-89
2020-06-08 08:58:10,ENTCORP,ENT-AP-01-03-01-01,ed:20:fb:25:f8:68,associated,-89
2020-06-08 15:16:37,ENTCORP,ENT-AP-01-03-01-01,ed:20:fb:25:f8:68,disassociated,-92
2020-06-08 15:30:08,ENTCORP,ENT-AP-02-02-01-02,ed:20:fb:25:f8:68,associated,-79
2020-06-08 17:41:48,ENTCORP,ENT-AP-02-02-01-02,ed:20:fb:25:f8:68,disassociated,-82
2020-06-08 17:48:51,ENTCORP,ENT-AP-01-03-02-01,ed:20:fb:25:f8:68,associated,-93
2020-06-08 20:18:24,ENTCORP,ENT-AP-01-03-02-01,ed:20:fb:25:f8:68,disassociated,-82
2020-06-08 03:02:33,ENTCORP,ENT-AP-03-02-01-01,a9:ea:29:8c:64:e0,associated,-84
2020-06-08 09:38:16,ENTCORP,ENT-AP-03-02-01-01,a9:ea:29:8c:64:e0,disassociated,-75
2020-06-08 10:03:32,ENTCORP,ENT-AP-01-03-02-01,a9:ea:29:8c:64:e0,associated,-86
2020-06-08 18:36:04,ENTCORP,ENT-AP-01-03-02-01,a9:ea:29:8c:64:e0,disassociated,-91
