dateTime,SSID,HOST,MACID,EVENT,RSSI
2020-06-10 00:51:54,ENTCORP,ENT-AP-02-03-02-01,22:05:2e:3f:f2:a9,associated,-76
2020-06-10 03:44:41,ENTCORP,ENT-AP-02-03-02-01,22:05:2e:3f:f2:a9,disassociated,-93
2020-06-10 04:12:27,ENTCORP,ENT-AP-01-03-01-01,22:05:2e:3f:f2:a9,associated,-90
2020-06-10 08:06:30,ENTCORP,ENT-AP-01-03-01-01,22:05:2e:3f:f2:a9,disassociated,-73
2020-06-10 08:30:45,ENTCORP,ENT-AP-02-03-02-01,22:05:2e:3f:f2:a9,associated,-79
2020-06-10 14:01:43,ENTCORP,ENT-AP-02-03-02-01,22:05:2e:3f:f2:a9,disassociated,-91
2020-06-10 03:50:12,ENTCORP,ENT-AP-02-02-01-01,cb:0a:e0:22:c9:ea,associated,-87
2020-06-10 04:52:27,ENTCORP,ENT-AP-02-02-01-01,cb:0a:e0:22:c9:ea,disassociated,-90
2020-06-10 05:05:06,ENTCORP,ENT-AP-01-02-02-01,cb:0a:e0:22:c9:ea,associated,-94
2020-06-10 12:35:58,ENTCORP,ENT-AP-01-02-02-01,cb:0a:e0:22:c9:ea,disassociated,-86
2020-06-10 12:46:53,ENTCORP,ENT-AP-02-02-01-01,cb:0a:e0:22:c9:ea,associated,-71
2020-06-10 20:45:57,ENTCORP,ENT-AP-02-02-01-01,cb:0a:e0:22:c9:ea,disassociated,-90
2020-06-10 02:07:19,ENTCORP,ENT-AP-02-01-02-02,e4:27:67:18:6b:01,associated,-82
2020-06-10 07:15:32,ENTCORP,ENT-AP-02-01-02-02,e4:27:67:18:6b:01,disassociated,-78
2020-06-10 07:28:11,ENTCORP,ENT-AP-04-03-01-01,e4:27:67:18:6b:01,associated,-80
2020-06-10 15:10:18,ENTCORP,ENT-AP-04-03-01-01,e4:27:67:18:6b:01,disassociated,-86
2020-06-10 07:25:51,ENTCORP,ENT-AP-01-01-02-02,d3:fe:d4:1c:14:39,associated,-77
2020-06-10 13:44:05,ENTCORP,ENT-AP-01-01-02-02,d3:fe:d4:1c:14:39,disassociated,-86
2020-06-10 14:07:32,ENTCORP,ENT-AP-01-01-02-02,d3:fe:d4:1c:14:39,associated,-92
2020-06-10 22:45:30,ENTCORP,ENT-AP-01-01-02-02,d3:fe:d4:1c:14:39,disassociated,-82
2020-06-10 07:24:08,ENTCORP,ENT-AP-02-03-01-01,e8:98:99:41:2d:3c,associated,-92
2020-06-10 12:30:23,ENTCORP,ENT-AP-02-03-01-01,e8:98:99:41:2d:3c,disassociated,-72
2020-06-10 12:58:44,ENTCORP,ENT-AP-02-02-02-01,e8:98:99:41:2d:3c,associated,-77
2020-06-10 15:42:24,ENTCORP,ENT-AP-02-02-02-01,e8:98:99:41:2d:3c,disassociated,-74
2020-06-10 15:58:22,ENTCORP,ENT-AP-02-03-01-01,e8:98:99:41:2d:3c,associated,-70
2020-06-10 17:09:44,ENTCORP,ENT-AP-02-03-01-01,e8:98:99:41:2d:3c,disassociated,-78
2020-06-10 04:10:42,ENTCORP,ENT-AP-02-03-03-01,bf:62:63:ab:98:74,associated,-91
2020-06-10 11:16:54,ENTCORP,ENT-AP-02-03-03-01,bf:62:63:ab:98:74,disassociated,-76
2020-06-10 11:32:56,ENTCORP,ENT-AP-01-02-01-01,bf:62:63:ab:98:74,associated,-79
2020-06-10 15:07:03,ENTCORP,ENT-AP-01-02-01-01,bf:62:63:ab:98:74,disassociated,-88
2020-06-10 04:28:12,ENTCORP,ENT-AP-01-01-01-02,36:50:8b:c1:e3:00,associated,-77
2020-06-10 12:03:24,ENTCORP,ENT-AP-01-01-01-02,36:50:8b:c1:e3:00,disassociated,-95
2020-06-10 12:32:27,ENTCORP,ENT-AP-03-03-03-01,36:50:8b:c1:e3:00,associated,-70
2020-06-10 17:33:36,ENTCORP,ENT-AP-03-03-03-01,36:50:8b:c1:e3:00,disassociated,-71
2020-06-09 23:02:50,ENTCORP,ENT-AP-02-01-02-02,29:3e:07:03:19:1a,associated,-84
2020-06-10 03:33:02,ENTCORP,ENT-AP-02-01-02-02,29:3e:07:03:19:1a,disassociated,-73
2020-06-10 03:51:56,ENTCORP,ENT-AP-02-02-01-01,29:3e:07:03:19:1a,associated,-81
2020-06-10 08:39:06,ENTCORP,ENT-AP-02-02-01-01,29:3e:07:03:19:1a,disassociated,-82
2020-06-10 03:59:31,ENTCORP,ENT-AP-03-01-02-01,19:4e:69:f6:1f:10,associated,-81
2020-06-10 06:33:30,ENTCORP,ENT-AP-03-01-02-01,19:4e:69:f6:1f:10,disassociated,-87
2020-06-10 06:44:05,ENTCORP,ENT-AP-02-03-02-02,19:4e:69:f6:1f:10,associated,-85
2020-06-10 10:04:19,ENTCORP,ENT-AP-02-03-02-02,19:4e:69:f6:1f:10,disassociated,-70
2020-06-10 10:18:27,ENTCORP,ENT-AP-02-03-02-02,19:4e:69:f6:1f:10,associated,-94
2020-06-10 14:55:07,ENTCORP,ENT-AP-02-03-02-02,19:4e:69:f6:1f:10,disassociated,-91
2020-06-09 23:53:02,ENTCORP,ENT-AP-02-03-03-02,54:20:61:2e:89:e3,associated,-70
2020-06-10 03:41:06,ENTCORP,ENT-AP-02-03-03-02,54:20:61:2e:89:e3,disassociated,-92
2020-06-10 03:56:57,ENTCORP,ENT-AP-02-03-03-02,54:20:61:2e:89:e3,associated,-94
2020-06-10 05:54:49,ENTCORP,ENT-AP-02-03-03-02,54:20:61:2e:89:e3,disassociated,-84
2020-06-10 06:02:19,ENTCORP,ENT-AP-04-02-02-01,54:20:61:2e:89:e3,associated,-70
2020-06-10 07:47:32,ENTCORP,ENT-AP-04-02-02-01,54:20:61:2e:89:e3,disassociated,-92
2020-06-10 08:16:24,ENTCORP,ENT-AP-02-03-03-02,54:20:61:2e:89:e3,associated,-82
2020-06-10 11:21:18,ENTCORP,ENT-AP-02-03-03-02,54:20:61:2e:89:e3,disassociated,-82
2020-06-10 02:15:19,ENTCORP,ENT-AP-03-02-01-02,51:5d:e3:75:99:60,associated,-85
2020-06-10 06:17:12,ENTCORP,ENT-AP-03-02-01-02,51:5d:e3:75:99:60,disassociated,-86
2020-06-10 06:28:14,ENTCORP,ENT-AP-03-02-01-02,51:5d:e3:75:99:60,associated,-89
2020-06-10 08:03:10,ENTCORP,ENT-AP-03-02-01-02,51:5d:e3:75:99:60,disassociated,-73
2020-06-10 08:31:20,ENTCORP,ENT-AP-01-01-01-02,51:5d:e3:75:99:60,associated,-71
2020-06-10 10:26:48,ENTCORP,ENT-AP-01-01-01-02,51:5d:e3:75:99:60,disassociated,-85
2020-06-10 10:40:09,ENTCORP,ENT-AP-01-01-01-02,51:5d:e3:75:99:60,associated,-95
2020-06-10 13:45:27,ENTCORP,ENT-AP-01-01-01-02,51:5d:e3:75:99:60,disassociated,-73
2020-06-10 08:05:55,ENTCORP,ENT-AP-03-03-03-02,52:75:7c:d5:0d:da,associated,-87
2020-06-10 16:22:52,ENTCORP,ENT-AP-03-03-03-02,52:75:7c:d5:0d:da,disassociated,-84
2020-06-10 16:28:57,ENTCORP,ENT-AP-03-03-03-02,52:75:7c:d5:0d:da,associated,-85
2020-06-10 18:43:58,ENTCORP,ENT-AP-03-03-03-02,52:75:7c:d5:0d:da,disassociated,-71
2020-06-09 23:39:25,ENTCORP,ENT-AP-01-03-03-02,80:e1:22:0d:93:00,associated,-74
2020-06-10 06:01:29,ENTCORP,ENT-AP-01-03-03-02,80:e1:22:0d:93:00,disassociated,-91
2020-06-10 06:08:24,ENTCORP,ENT-AP-01-03-03-02,80:e1:22:0d:93:00,associated,-91
2020-06-10 13:51:37,ENTCORP,ENT-AP-01-03-03-02,80:e1:22:0d:93:00,disassociated,-94
2020-06-10 03:39:11,ENTCORP,ENT-AP-04-03-01-01,4c:c6:a4:6d:2a:7a,associated,-82
2020-06-10 10:17:57,ENTCORP,ENT-AP-04-03-01-01,4c:c6:a4:6d:2a:7a,disassociated,-73
2020-06-10 10:27:14,ENTCORP,ENT-AP-04-03-01-01,4c:c6:a4:6d:2a:7a,associated,-71
2020-06-10 12:59:24,ENTCORP,ENT-AP-04-03-01-01,4c:c6:a4:6d:2a:7a,disassociated,-71
2020-06-10 06:56:07,ENTCORP,ENT-AP-01-03-02-01,dc:18:11:24:b7:52,associated,-84
2020-06-10 08:59:11,ENTCORP,ENT-AP-01-03-02-01,dc:18:11:24:b7:52,disassociated,-91
2020-06-10 09:26:21,ENTCORP,ENT-AP-02-03-01-01,dc:18:11:24:b7:52,associated,-73
2020-06-10 10:54:56,ENTCORP,ENT-AP-02-03-01-01,dc:18:11:24:b7:52,disassociated,-90
2020-06-10 11:19:45,ENTCORP,ENT-AP-02-03-01-01,dc:18:11:24:b7:52,associated,-80
2020-06-10 13:01:17,ENTCORP,ENT-AP-02-03-01-01,dc:18:11:24:b7:52,disassociated,-94
2020-06-10 13:10:27,ENTCORP,ENT-AP-01-03-02-01,dc:18:11:24:b7:52,associated,-89
2020-06-10 17:14:41,ENTCORP,ENT-AP-01-03-02-01,dc:18:11:24:b7:52,disassociated,-85
2020-06-09 23:57:05,ENTCORP,ENT-AP-03-01-01-01,f8:c1:9a:06:0c:5c,associated,-78
2020-06-10 02:18:18,ENTCORP,ENT-AP-03-01-01-01,f8:c1:9a:06:0c:5c,disassociated,-70
2020-06-10 02:24:54,ENTCORP,ENT-AP-03-01-01-01,f8:c1:9a:06:0c:5c,associated,-88
2020-06-10 03:09:28,ENTCORP,ENT-AP-03-01-01-01,f8:c1:9a:06:0c:5c,disassociated,-79
2020-06-10 03:22:00,ENTCORP,ENT-AP-02-03-02-01,f8:c1:9a:06:0c:5c,associated,-79
2020-06-10 07:29:47,ENTCORP,ENT-AP-02-03-02-01,f8:c1:9a:06:0c:5c,disassociated,-81
2020-06-10 07:38:00,ENTCORP,ENT-AP-03-01-01-01,f8:c1:9a:06:0c:5c,associated,-78
2020-06-10 12:14:16,ENTCORP,ENT-AP-03-01-01-01,f8:c1:9a:06:0c:5c,disassociated,-86
2020-06-10 02:28:19,ENTCORP,ENT-AP-01-03-02-03,19:4e:69:f6:1f:10,associated,-79
2020-06-10 03:45:19,ENTCORP,ENT-AP-01-03-02-03,19:4e:69:f6:1f:10,disassociated,-83
2020-06-10 03:52:38,ENTCORP,ENT-AP-02-01-01-02,19:4e:69:f6:1f:10,associated,-95
2020-06-10 05:31:43,ENTCORP,ENT-AP-02-01-01-02,19:4e:69:f6:1f:10,disassociated,-88
2020-06-10 05:52:27,ENTCORP,ENT-AP-02-01-01-02,19:4e:69:f6:1f:10,associated,-94
2020-06-10 11:53:33,ENTCORP,ENT-AP-02-01-01-02,19:4e:69:f6:1f:10,disassociated,-88
2020-06-09 23:01:45,ENTCORP,ENT-AP-01-03-02-01,32:b8:ea:76:2e:7b,associated,-92
2020-06-10 06:04:33,ENTCORP,ENT-AP-01-03-02-01,32:b8:ea:76:2e:7b,disassociated,-94
2020-06-10 06:14:21,ENTCORP,ENT-AP-01-03-02-01,32:b8:ea:76:2e:7b,associated,-73
2020-06-10 15:12:15,ENTCORP,ENT-AP-01-03-02-01,32:b8:ea:76:2e:7b,disassociated,-91
2020-06-10 00:15:35,ENTCORP,ENT-AP-02-01-01-01,0f:07:35:c7:15:88,associated,-72
2020-06-10 05:58:48,ENTCORP,ENT-AP-02-01-01-01,0f:07:35:c7:15:88,disassociated,-79
2020-06-10 06:27:30,ENTCORP,ENT-AP-03-03-02-03,0f:07:35:c7:15:88,associated,-77
2020-06-10 15:09:23,ENTCORP,ENT-AP-03-03-02-03,0f:07:35:c7:15:88,disassociated,-72
2020-06-10 05:29:31,ENTCORP,ENT-AP-02-01-01-01,15:7c:48:ed:a5:b5,associated,-73
2020-06-10 13:02:11,ENTCORP,ENT-AP-02-01-01-01,15:7c:48:ed:a5:b5,disassociated,-94
2020-06-10 13:17:55,ENTCORP,ENT-AP-02-01-01-01,15:7c:48:ed:a5:b5,associated,-77
2020-06-10 13:46:54,ENTCORP,ENT-AP-02-01-01-01,15:7c:48:ed:a5:b5,disassociated,-91
2020-06-10 14:16:12,ENTCORP,ENT-AP-02-01-01-01,15:7c:48:ed:a5:b5,associated,-85
2020-06-10 15:24:04,ENTCORP,ENT-AP-02-01-01-01,15:7c:48:ed:a5:b5,disassociated,-84
2020-06-10 02:51:30,ENTCORP,ENT-AP-02-01-02-01,87:22:aa:c2:7e:e2,associated,-70
2020-06-10 09:24:31,ENTCORP,ENT-AP-02-01-02-01,87:22:aa:c2:7e:e2,disassociated,-85
2020-06-10 09:36:09,ENTCORP,ENT-AP-01-03-02-01,87:22:aa:c2:7e:e2,associated,-87
2020-06-10 16:18:03,ENTCORP,ENT-AP-01-03-02-01,87:22:aa:c2:7e:e2,disassociated,-76
2020-06-10 03:45:06,ENTCORP,ENT-AP-02-03-03-01,6a:86:e9:65:14:a7,associated,-77
2020-06-10 05:03:02,ENTCORP,ENT-AP-02-03-03-01,6a:86:e9:65:14:a7,disassociated,-73
2020-06-10 05:29:22,ENTCORP,ENT-AP-02-03-03-01,6a:86:e9:65:14:a7,associated,-76
2020-06-10 09:41:42,ENTCORP,ENT-AP-02-03-03-01,6a:86:e9:65:14:a7,disassociated,-93
2020-06-10 10:08:31,ENTCORP,ENT-AP-01-02-02-01,6a:86:e9:65:14:a7,associated,-95
2020-06-10 16:41:42,ENTCORP,ENT-AP-01-02-02-01,6a:86:e9:65:14:a7,disassociated,-79
2020-06-10 02:38:28,ENTCORP,ENT-AP-01-01-02-01,12:b6:42:4c:b7:76,associated,-74
2020-06-10 07:03:03,ENTCORP,ENT-AP-01-01-02-01,12:b6:42:4c:b7:76,disassociated,-80
2020-06-10 07:11:10,ENTCORP,ENT-AP-01-02-02-01,12:b6:42:4c:b7:76,associated,-85
2020-06-10 07:29:06,ENTCORP,ENT-AP-01-02-02-01,12:b6:42:4c:b7:76,disassociated,-80
2020-06-10 07:42:13,ENTCORP,ENT-AP-01-01-02-01,12:b6:42:4c:b7:76,associated,-74
2020-06-10 08:35:25,ENTCORP,ENT-AP-01-01-02-01,12:b6:42:4c:b7:76,disassociated,-83
2020-06-10 08:49:29,ENTCORP,ENT-AP-01-01-02-01,12:b6:42:4c:b7:76,associated,-94
2020-06-10 10:37:49,ENTCORP,ENT-AP-01-01-02-01,12:b6:42:4c:b7:76,disassociated,-93
2020-06-10 11:01:56,ENTCORP,ENT-AP-03-03-02-01,12:b6:42:4c:b7:76,associated,-70
2020-06-10 18:00:03,ENTCORP,ENT-AP-03-03-02-01,12:b6:42:4c:b7:76,disassociated,-79
2020-06-10 01:33:50,ENTCORP,ENT-AP-02-03-02-03,32:6f:8f:5e:37:dc,associated,-80
2020-06-10 05:33:53,ENTCORP,ENT-AP-02-03-02-03,32:6f:8f:5e:37:dc,disassociated,-78
2020-06-10 05:40:03,ENTCORP,ENT-AP-01-01-02-01,32:6f:8f:5e:37:dc,associated,-74
2020-06-10 12:19:14,ENTCORP,ENT-AP-01-01-02-01,32:6f:8f:5e:37:dc,disassociated,-75
2020-06-10 06:33:13,ENTCORP,ENT-AP-02-02-01-01,bf:bc:68:5c:c7:74,associated,-70
2020-06-10 11:43:09,ENTCORP,ENT-AP-02-02-01-01,bf:bc:68:5c:c7:74,disassociated,-76
2020-06-10 11:57:23,ENTCORP,ENT-AP-02-02-01-01,bf:bc:68:5c:c7:74,associated,-87
2020-06-10 15:00:29,ENTCORP,ENT-AP-02-02-01-01,bf:bc:68:5c:c7:74,disassociated,-80
2020-06-10 15:22:10,ENTCORP,ENT-AP-04-01-01-02,bf:bc:68:5c:c7:74,associated,-70
2020-06-10 18:17:48,ENTCORP,ENT-AP-04-01-01-02,bf:bc:68:5c:c7:74,disassociated,-93
2020-06-10 03:20:17,ENTCORP,ENT-AP-03-03-02-01,72:52:51:66:23:81,associated,-74
2020-06-10 06:01:30,ENTCORP,ENT-AP-03-03-02-01,72:52:51:66:23:81,disassociated,-87
2020-06-10 06:17:14,ENTCORP,ENT-AP-03-01-02-02,72:52:51:66:23:81,associated,-81
2020-06-10 11:28:15,ENTCORP,ENT-AP-03-01-02-02,72:52:51:66:23:81,disassociated,-71
2020-06-10 11:38:17,ENTCORP,ENT-AP-03-01-02-02,72:52:51:66:23:81,associated,-91
2020-06-10 17:50:03,ENTCORP,ENT-AP-03-01-02-02,72:52:51:66:23:81,disassociated,-72
2020-06-10 06:13:56,ENTCORP,ENT-AP-04-01-01-01,a9:87:b1:05:04:3f,associated,-85
2020-06-10 13:00:37,ENTCORP,ENT-AP-04-01-01-01,a9:87:b1:05:04:3f,disassociated,-85
2020-06-10 13:11:07,ENTCORP,ENT-AP-02-03-01-01,a9:87:b1:05:04:3f,associated,-91
2020-06-10 21:46:28,ENTCORP,ENT-AP-02-03-01-01,a9:87:b1:05:04:3f,disassociated,-71
2020-06-09 23:32:07,ENTCORP,ENT-AP-02-03-02-02,e5:97:d7:b9:d7:65,associated,-89
2020-06-10 07:22:38,ENTCORP,ENT-AP-02-03-02-02,e5:97:d7:b9:d7:65,disassociated,-90
2020-06-10 07:50:09,ENTCORP,ENT-AP-02-03-03-02,e5:97:d7:b9:d7:65,associated,-74
2020-06-10 11:45:17,ENTCORP,ENT-AP-02-03-03-02,e5:97:d7:b9:d7:65,disassociated,-91
2020-06-10 02:43:58,ENTCORP,ENT-AP-03-01-02-01,ea:6c:3c:2d:8a:6d,associated,-81
2020-06-10 06:16:13,ENTCORP,ENT-AP-03-01-02-01,ea:6c:3c:2d:8a:6d,disassociated,-79
2020-06-10 06:33:25,ENTCORP,ENT-AP-04-01-02-01,ea:6c:3c:2d:8a:6d,associated,-73
2020-06-10 08:11:29,ENTCORP,ENT-AP-04-01-02-01,ea:6c:3c:2d:8a:6d,disassociated,-88
2020-06-10 08:33:32,ENTCORP,ENT-AP-03-03-01-01,ea:6c:3c:2d:8a:6d,associated,-81
2020-06-10 14:45:49,ENTCORP,ENT-AP-03-03-01-01,ea:6c:3c:2d:8a:6d,disassociated,-89
2020-06-10 01:06:13,ENTCORP,ENT-AP-02-03-02-03,e1:e4:9e:f7:8f:b4,associated,-88
2020-06-10 08:42:37,ENTCORP,ENT-AP-02-03-02-03,e1:e4:9e:f7:8f:b4,disassociated,-83
2020-06-10 08:47:54,ENTCORP,ENT-AP-03-03-01-01,e1:e4:9e:f7:8f:b4,associated,-93
2020-06-10 17:21:47,ENTCORP,ENT-AP-03-03-01-01,e1:e4:9e:f7:8f:b4,disassociated,-93
2020-06-10 00:42:44,ENTCORP,ENT-AP-01-03-01-01,50:1c:5a:0b:41:e9,associated,-94
2020-06-10 02:01:07,ENTCORP,ENT-AP-01-03-01-01,50:1c:5a:0b:41:e9,disassociated,-84
2020-06-10 02:13:52,ENTCORP,ENT-AP-03-03-03-02,50:1c:5a:0b:41:e9,associated,-84
2020-06-10 08:10:21,ENTCORP,ENT-AP-03-03-03-02,50:1c:5a:0b:41:e9,disassociated,-86
2020-06-10 08:37:59,ENTCORP,ENT-AP-03-03-03-02,50:1c:5a:0b:41:e9,associated,-91
2020-06-10 11:17:34,ENTCORP,ENT-AP-03-03-03-02,50:1c:5a:0b:41:e9,disassociated,-88
2020-06-10 07:59:49,ENTCORP,ENT-AP-01-03-01-01,3d:43:c0:93:85:5a,associated,-90
2020-06-10 11:15:27,ENTCORP,ENT-AP-01-03-01-01,3d:43:c0:93:85:5a,disassociated,-85
2020-06-10 11:34:37,ENTCORP,ENT-AP-03-03-03-01,3d:43:c0:93:85:5a,associated,-89
2020-06-10 12:52:54,ENTCORP,ENT-AP-03-03-03-01,3d:43:c0:93:85:5a,disassociated,-95
2020-06-10 12:59:16,ENTCORP,ENT-AP-03-03-03-01,3d:43:c0:93:85:5a,associated,-93
2020-06-10 14:53:02,ENTCORP,ENT-AP-03-03-03-01,3d:43:c0:93:85:5a,disassociated,-92
2020-06-10 15:10:54,ENTCORP,ENT-AP-01-03-01-01,3d:43:c0:93:85:5a,associated,-91
2020-06-10 23:10:55,ENTCORP,ENT-AP-01-03-01-01,3d:43:c0:93:85:5a,disassociated,-94
2020-06-10 07:27:20,ENTCORP,ENT-AP-03-01-02-02,41:41:34:b7:88:62,associated,-75
2020-06-10 10:40:37,ENTCORP,ENT-AP-03-01-02-02,41:41:34:b7:88:62,disassociated,-81
2020-06-10 11:06:11,ENTCORP,ENT-AP-03-02-01-02,41:41:34:b7:88:62,associated,-81
2020-06-10 15:47:17,ENTCORP,ENT-AP-03-02-01-02,41:41:34:b7:88:62,disassociated,-95
2020-06-10 15:52:57,ENTCORP,ENT-AP-01-01-01-02,41:41:34:b7:88:62,associated,-95
2020-06-10 19:35:59,ENTCORP,ENT-AP-01-01-01-02,41:41:34:b7:88:62,disassociated,-72
2020-06-10 02:58:45,ENTCORP,ENT-AP-01-03-01-01,f6:7c:a7:63:73:0c,associated,-73
2020-06-10 11:42:00,ENTCORP,ENT-AP-01-03-01-01,f6:7c:a7:63:73:0c,disassociated,-88
2020-06-09 23:28:04,ENTCORP,ENT-AP-02-03-02-02,b5:19:ef:53:86:18,associated,-70
2020-06-10 07:29:12,ENTCORP,ENT-AP-02-03-02-02,b5:19:ef:53:86:18,disassociated,-74
2020-06-10 07:40:40,ENTCORP,ENT-AP-02-02-01-02,b5:19:ef:53:86:18,associated,-92
2020-06-10 08:53:39,ENTCORP,ENT-AP-02-02-01-02,b5:19:ef:53:86:18,disassociated,-77
2020-06-10 05:39:48,ENTCORP,ENT-AP-03-03-02-03,db:be:99:52:eb:d1,associated,-73
2020-06-10 11:51:18,ENTCORP,ENT-AP-03-03-02-03,db:be:99:52:eb:d1,disassociated,-85
2020-06-10 12:13:19,ENTCORP,ENT-AP-03-03-03-01,db:be:99:52:eb:d1,associated,-73
2020-06-10 12:53:21,ENTCORP,ENT-AP-03-03-03-01,db:be:99:52:eb:d1,disassociated,-83
2020-06-10 13:23:19,ENTCORP,ENT-AP-03-03-03-01,db:be:99:52:eb:d1,associated,-75
2020-06-10 16:38:02,ENTCORP,ENT-AP-03-03-03-01,db:be:99:52:eb:d1,disassociated,-79
2020-06-10 05:37:30,ENTCORP,ENT-AP-01-02-01-02,01:90:b6:63:58:84,associated,-77
2020-06-10 12:07:26,ENTCORP,ENT-AP-01-02-01-02,01:90:b6:63:58:84,disassociated,-74
2020-06-10 12:29:38,ENTCORP,ENT-AP-04-01-01-02,01:90:b6:63:58:84,associated,-72
2020-06-10 13:27:28,ENTCORP,ENT-AP-04-01-01-02,01:90:b6:63:58:84,disassociated,-84
2020-06-10 13:36:26,ENTCORP,ENT-AP-04-01-01-02,01:90:b6:63:58:84,associated,-88
2020-06-10 22:05:39,ENTCORP,ENT-AP-04-01-01-02,01:90:b6:63:58:84,disassociated,-88
2020-06-09 23:20:15,ENTCORP,ENT-AP-03-03-01-02,26:ed:0e:25:0b:7b,associated,-95
2020-06-10 02:46:17,ENTCORP,ENT-AP-03-03-01-02,26:ed:0e:25:0b:7b,disassociated,-80
2020-06-10 03:03:38,ENTCORP,ENT-AP-03-03-01-02,26:ed:0e:25:0b:7b,associated,-72
2020-06-10 03:35:20,ENTCORP,ENT-AP-03-03-01-02,26:ed:0e:25:0b:7b,disassociated,-73
2020-06-10 04:04:33,ENTCORP,ENT-AP-03-03-02-03,26:ed:0e:25:0b:7b,associated,-84
2020-06-10 07:36:17,ENTCORP,ENT-AP-03-03-02-03,26:ed:0e:25:0b:7b,disassociated,-83
2020-06-10 07:46:55,ENTCORP,ENT-AP-03-03-01-02,26:ed:0e:25:0b:7b,associated,-72
2020-06-10 09:29:05,ENTCORP,ENT-AP-03-03-01-02,26:ed:0e:25:0b:7b,disassociated,-81
2020-06-10 03:39:12,ENTCORP,ENT-AP-01-03-03-02,26:ed:0e:25:0b:7b,associated,-76
2020-06-10 08:46:17,ENTCORP,ENT-AP-01-03-03-02,26:ed:0e:25:0b:7b,disassociated,-73
2020-06-10 09:16:01,ENTCORP,ENT-AP-03-01-01-02,26:ed:0e:25:0b:7b,associated,-75
2020-06-10 10:00:31,ENTCORP,ENT-AP-03-01-01-02,26:ed:0e:25:0b:7b,disassociated,-91
2020-06-10 10:22:37,ENTCORP,ENT-AP-01-03-03-02,26:ed:0e:25:0b:7b,associated,-90
2020-06-10 14:50:21,ENTCORP,ENT-AP-01-03-03-02,26:ed:0e:25:0b:7b,disassociated,-88
2020-06-09 23:06:36,ENTCORP,ENT-AP-03-01-02-02,de:f6:99:18:83:95,associated,-76
2020-06-10 02:55:05,ENTCORP,ENT-AP-03-01-02-02,de:f6:99:18:83:95,disassociated,-70
2020-06-10 03:03:21,ENTCORP,ENT-AP-04-01-01-02,de:f6:99:18:83:95,associated,-79
2020-06-10 10:13:52,ENTCORP,ENT-AP-04-01-01-02,de:f6:99:18:83:95,disassociated,-90
2020-06-09 22:59:11,ENTCORP,ENT-AP-02-03-02-02,a3:f6:69:52:6e:6d,associated,-87
2020-06-10 03:24:14,ENTCORP,ENT-AP-02-03-02-02,a3:f6:69:52:6e:6d,disassociated,-75
2020-06-10 03:45:21,ENTCORP,ENT-AP-01-03-03-02,a3:f6:69:52:6e:6d,associated,-87
2020-06-10 04:13:19,ENTCORP,ENT-AP-01-03-03-02,a3:f6:69:52:6e:6d,disassociated,-79
2020-06-10 04:36:08,ENTCORP,ENT-AP-01-03-03-02,a3:f6:69:52:6e:6d,associated,-94
2020-06-10 12:19:29,ENTCORP,ENT-AP-01-03-03-02,a3:f6:69:52:6e:6d,disassociated,-85
2020-06-09 23:13:19,ENTCORP,ENT-AP-01-03-03-01,a2:3d:ee:6f:f4:65,associated,-77
2020-06-10 07:52:46,ENTCORP,ENT-AP-01-03-03-01,a2:3d:ee:6f:f4:65,disassociated,-93
2020-06-10 08:13:04,ENTCORP,ENT-AP-01-03-03-01,a2:3d:ee:6f:f4:65,associated,-80
2020-06-10 09:53:23,ENTCORP,ENT-AP-01-03-03-01,a2:3d:ee:6f:f4:65,disassociated,-93
2020-06-10 07:17:01,ENTCORP,ENT-AP-03-03-03-02,f9:d8:a3:8f:65:06,associated,-91
2020-06-10 09:46:52,ENTCORP,ENT-AP-03-03-03-02,f9:d8:a3:8f:65:06,disassociated,-76
2020-06-10 10:04:50,ENTCORP,ENT-AP-03-03-02-01,f9:d8:a3:8f:65:06,associated,-84
2020-06-10 15:27:26,ENTCORP,ENT-AP-03-03-02-01,f9:d8:a3:8f:65:06,disassociated,-91
2020-06-10 15:35:59,ENTCORP,ENT-AP-03-03-03-02,f9:d8:a3:8f:65:06,associated,-71
2020-06-10 22:03:04,ENTCORP,ENT-AP-03-03-03-02,f9:d8:a3:8f:65:06,disassociated,-85
2020-06-10 03:58:45,ENTCORP,ENT-AP-03-03-03-02,a6:ee:cc:e2:5d:4a,associated,-85
2020-06-10 09:52:13,ENTCORP,ENT-AP-03-03-03-02,a6:ee:cc:e2:5d:4a,disassociated,-77
2020-06-10 10:19:38,ENTCORP,ENT-AP-02-01-01-02,a6:ee:cc:e2:5d:4a,associated,-94
2020-06-10 11:05:16,ENTCORP,ENT-AP-02-01-01-02,a6:ee:cc:e2:5d:4a,disassociated,-78
2020-06-10 11:24:38,ENTCORP,ENT-AP-03-03-03-02,a6:ee:cc:e2:5d:4a,associated,-81
2020-06-10 17:04:40,ENTCORP,ENT-AP-03-03-03-02,a6:ee:cc:e2:5d:4a,disassociated,-70
2020-06-10 00:48:28,ENTCORP,ENT-AP-03-01-02-01,db:85:4b:df:c2:f7,associated,-86
2020-06-10 02:24:56,ENTCORP,ENT-AP-03-01-02-01,db:85:4b:df:c2:f7,disassociated,-84
2020-06-10 02:40:49,ENTCORP,ENT-AP-01-03-03-01,db:85:4b:df:c2:f7,associated,-74
2020-06-10 10:51:36,ENTCORP,ENT-AP-01-03-03-01,db:85:4b:df:c2:f7,disassociated,-92
