dateTime,SSID,HOST,MACID,EVENT,RSSI
2020-06-09 05:58:33,ENTCORP,ENT-AP-03-01-02-02,ea:b8:f7:d3:ea:dc,disassociated,-86
2020-06-09 06:14:37,ENTCORP,ENT-AP-01-03-03-02,ea:b8:f7:d3:ea:dc,associated,-74
2020-06-09 12:02:36,ENTCORP,ENT-AP-01-03-03-02,ea:b8:f7:d3:ea:dc,disassociated,-73
2020-06-09 07:34:19,ENTCORP,ENT-AP-01-01-02-02,53:de:e5:09:74:5f,associated,-89
2020-06-09 08:11:35,ENTCORP,ENT-AP-01-01-02-02,53:de:e5:09:74:5f,disassociated,-80
2020-06-09 08:40:18,ENTCORP,ENT-AP-02-01-02-02,53:de:e5:09:74:5f,associated,-89
2020-06-09 11:39:20,ENTCORP,ENT-AP-02-01-02-02,53:de:e5:09:74:5f,disassociated,-79
2020-06-09 12:08:05,ENTCORP,ENT-AP-01-01-02-02,53:de:e5:09:74:5f,associated,-95
2020-06-09 18:42:40,ENTCORP,ENT-AP-01-01-02-02,53:de:e5:09:74:5f,disassociated,-84
2020-06-09 02:12:59,ENTCORP,ENT-AP-01-01-02-01,bf:99:29:70:91:ac,associated,-95
2020-06-09 08:05:11,ENTCORP,ENT-AP-01-01-02-01,bf:99:29:70:91:ac,disassociated,-90
2020-06-09 08:29:12,ENTCORP,ENT-AP-02-03-03-01,bf:99:29:70:91:ac,associated,-94
2020-06-09 12:31:29,ENTCORP,ENT-AP-02-03-03-01,bf:99:29:70:91:ac,disassociated,-80
2020-06-09 06:40:15,ENTCORP,ENT-AP-01-01-01-01,af:27:b6:0a:28:52,associated,-95
2020-06-09 14:15:07,ENTCORP,ENT-AP-01-01-01-01,af:27:b6:0a:28:52,disassociated,-71
2020-06-09 14:41:55,ENTCORP,ENT-AP-02-02-01-02,af:27:b6:0a:28:52,associated,-90
2020-06-09 20:42:59,ENTCORP,ENT-AP-02-02-01-02,af:27:b6:0a:28:52,disassociated,-74
2020-06-09 04:28:50,ENTCORP,ENT-AP-01-03-01-01,bf:62:63:ab:98:74,associated,-76
2020-06-09 11:20:30,ENTCORP,ENT-AP-01-03-01-01,bf:62:63:ab:98:74,disassociated,-87
2020-06-09 11:40:32,ENTCORP,ENT-AP-01-02-02-01,bf:62:63:ab:98:74,associated,-94
2020-06-09 13:26:53,ENTCORP,ENT-AP-01-02-02-01,bf:62:63:ab:98:74,disassociated,-71
2020-06-09 00:08:33,ENTCORP,ENT-AP-03-03-02-01,90:08:ef:e6:2d:90,associated,-75
2020-06-09 05:18:54,ENTCORP,ENT-AP-03-03-02-01,90:08:ef:e6:2d:90,disassociated,-91
2020-06-09 05:38:44,ENTCORP,ENT-AP-01-03-02-02,90:08:ef:e6:2d:90,associated,-92
2020-06-09 12:42:45,ENTCORP,ENT-AP-01-03-02-02,90:08:ef:e6:2d:90,disassociated,-80
2020-06-09 00:53:12,ENTCORP,ENT-AP-04-01-02-01,8e:2c:da:d2:9c:2a,associated,-88
2020-06-09 09:36:56,ENTCORP,ENT-AP-04-01-02-01,8e:2c:da:d2:9c:2a,disassociated,-73
2020-06-09 05:51:39,ENTCORP,ENT-AP-01-02-01-02,0f:77:af:15:dd:92,associated,-83
2020-06-09 14:43:44,ENTCORP,ENT-AP-01-02-01-02,0f:77:af:15:dd:92,disassociated,-88
2020-06-09 04:09:58,ENTCORP,ENT-AP-03-02-01-01,c8:90:a3:af:8b:16,associated,-84
2020-06-09 12:23:51,ENTCORP,ENT-AP-03-02-01-01,c8:90:a3:af:8b:16,disassociated,-81
2020-06-09 12:47:52,ENTCORP,ENT-AP-03-02-01-01,c8:90:a3:af:8b:16,associated,-90
2020-06-09 17:39:50,ENTCORP,ENT-AP-03-02-01-01,c8:90:a3:af:8b:16,disassociated,-89
2020-06-09 00:39:17,ENTCORP,ENT-AP-01-03-02-03,d1:00:86:04:2f:0f,associated,-77
2020-06-09 07:33:10,ENTCORP,ENT-AP-01-03-02-03,d1:00:86:04:2f:0f,disassociated,-81
2020-06-09 07:51:01,ENTCORP,ENT-AP-01-03-02-03,d1:00:86:04:2f:0f,associated,-80
2020-06-09 09:04:40,ENTCORP,ENT-AP-01-03-02-03,d1:00:86:04:2f:0f,disassociated,-89
2020-06-09 09:11:30,ENTCORP,ENT-AP-01-03-02-03,d1:00:86:04:2f:0f,associated,-83
2020-06-09 14:18:04,ENTCORP,ENT-AP-01-03-02-03,d1:00:86:04:2f:0f,disassociated,-77
2020-06-09 08:00:31,ENTCORP,ENT-AP-03-03-01-02,d9:a6:7d:36:ea:4b,associated,-70
2020-06-09 08:57:03,ENTCORP,ENT-AP-03-03-01-02,d9:a6:7d:36:ea:4b,disassociated,-91
2020-06-09 09:15:16,ENTCORP,ENT-AP-02-03-01-02,d9:a6:7d:36:ea:4b,associated,-77
2020-06-09 17:50:58,ENTCORP,ENT-AP-02-03-01-02,d9:a6:7d:36:ea:4b,disassociated,-90
2020-06-09 05:24:41,ENTCORP,ENT-AP-04-01-01-02,bb:c7:82:86:68:2f,associated,-95
2020-06-09 06:02:38,ENTCORP,ENT-AP-04-01-01-02,bb:c7:82:86:68:2f,disassociated,-84
2020-06-09 06:08:51,ENTCORP,ENT-AP-02-01-02-01,bb:c7:82:86:68:2f,associated,-90
2020-06-09 08:56:00,ENTCORP,ENT-AP-02-01-02-01,bb:c7:82:86:68:2f,disassociated,-95
2020-06-09 09:20:26,ENTCORP,ENT-AP-02-01-02-01,bb:c7:82:86:68:2f,associated,-76
2020-06-09 17:19:08,ENTCORP,ENT-AP-02-01-02-01,bb:c7:82:86:68:2f,disassociated,-71
2020-06-09 04:34:01,ENTCORP,ENT-AP-03-02-01-02,89:aa:40:b6:ea:d3,associated,-83
2020-06-09 08:46:26,ENTCORP,ENT-AP-03-02-01-02,89:aa:40:b6:ea:d3,disassociated,-73
2020-06-09 08:57:54,ENTCORP,ENT-AP-01-02-01-02,89:aa:40:b6:ea:d3,associated,-79
2020-06-09 12:47:51,ENTCORP,ENT-AP-01-02-01-02,89:aa:40:b6:ea:d3,disassociated,-83
2020-06-09 13:01:24,ENTCORP,ENT-AP-03-02-01-02,89:aa:40:b6:ea:d3,associated,-81
2020-06-09 16:49:58,ENTCORP,ENT-AP-03-02-01-02,89:aa:40:b6:ea:d3,disassociated,-89
2020-06-09 00:47:46,ENTCORP,ENT-AP-02-03-03-02,d8:0d:3f:97:63:6d,associated,-83
2020-06-09 05:00:18,ENTCORP,ENT-AP-02-03-03-02,d8:0d:3f:97:63:6d,disassociated,-90
2020-06-09 05:12:22,ENTCORP,ENT-AP-02-03-03-02,d8:0d:3f:97:63:6d,associated,-80
2020-06-09 06:19:08,ENTCORP,ENT-AP-02-03-03-02,d8:0d:3f:97:63:6d,disassociated,-90
2020-06-09 06:27:07,ENTCORP,ENT-AP-02-03-03-02,d8:0d:3f:97:63:6d,associated,-84
2020-06-09 11:16:03,ENTCORP,ENT-AP-02-03-03-02,d8:0d:3f:97:63:6d,disassociated,-78
2020-06-09 05:41:02,ENTCORP,ENT-AP-03-02-02-01,94:f2:6d:23:99:a1,associated,-75
2020-06-09 08:32:40,ENTCORP,ENT-AP-03-02-02-01,94:f2:6d:23:99:a1,disassociated,-93
2020-06-09 08:52:21,ENTCORP,ENT-AP-03-03-01-02,94:f2:6d:23:99:a1,associated,-81
2020-06-09 14:21:03,ENTCORP,ENT-AP-03-03-01-02,94:f2:6d:23:99:a1,disassociated,-81
2020-06-09 14:32:53,ENTCORP,ENT-AP-03-02-02-01,94:f2:6d:23:99:a1,associated,-90
2020-06-09 16:46:32,ENTCORP,ENT-AP-03-02-02-01,94:f2:6d:23:99:a1,disassociated,-79
2020-06-09 07:23:55,ENTCORP,ENT-AP-04-03-01-01,90:5d:01:50:0d:bf,associated,-73
2020-06-09 10:59:24,ENTCORP,ENT-AP-04-03-01-01,90:5d:01:50:0d:bf,disassociated,-81
2020-06-09 11:10:34,ENTCORP,ENT-AP-04-03-01-01,90:5d:01:50:0d:bf,associated,-89
2020-06-09 13:55:40,ENTCORP,ENT-AP-04-03-01-01,90:5d:01:50:0d:bf,disassociated,-76
2020-06-09 14:13:07,ENTCORP,ENT-AP-04-03-01-01,90:5d:01:50:0d:bf,associated,-70
2020-06-09 22:09:52,ENTCORP,ENT-AP-04-03-01-01,90:5d:01:50:0d:bf,disassociated,-75
2020-06-09 04:15:08,ENTCORP,ENT-AP-04-01-01-01,bc:c7:b5:6e:ef:b7,associated,-95
2020-06-09 10:53:24,ENTCORP,ENT-AP-04-01-01-01,bc:c7:b5:6e:ef:b7,disassociated,-73
2020-06-09 11:23:16,ENTCORP,ENT-AP-04-01-01-01,bc:c7:b5:6e:ef:b7,associated,-72
2020-06-09 19:56:16,ENTCORP,ENT-AP-04-01-01-01,bc:c7:b5:6e:ef:b7,disassociated,-93
2020-06-09 00:13:22,ENTCORP,ENT-AP-02-01-01-01,08:a7:d0:3e:07:55,associated,-80
2020-06-09 07:43:08,ENTCORP,ENT-AP-02-01-01-01,08:a7:d0:3e:07:55,disassociated,-87
2020-06-09 08:00:51,ENTCORP,ENT-AP-03-01-02-01,08:a7:d0:3e:07:55,associated,-73
2020-06-09 15:11:53,ENTCORP,ENT-AP-03-01-02-01,08:a7:d0:3e:07:55,disassociated,-71
2020-06-09 02:07:51,ENTCORP,ENT-AP-01-03-01-02,12:ce:03:de:1e:79,associated,-87
2020-06-09 04:59:57,ENTCORP,ENT-AP-01-03-01-02,12:ce:03:de:1e:79,disassociated,-81
2020-06-09 05:13:42,ENTCORP,ENT-AP-01-01-01-02,12:ce:03:de:1e:79,associated,-77
2020-06-09 11:39:29,ENTCORP,ENT-AP-01-01-01-02,12:ce:03:de:1e:79,disassociated,-74
2020-06-09 06:49:06,ENTCORP,ENT-AP-01-03-03-02,71:95:00:d5:58:8d,associated,-79
2020-06-09 09:42:37,ENTCORP,ENT-AP-01-03-03-02,71:95:00:d5:58:8d,disassociated,-80
2020-06-09 10:03:32,ENTCORP,ENT-AP-04-01-02-02,71:95:00:d5:58:8d,associated,-93
2020-06-09 15:33:56,ENTCORP,ENT-AP-04-01-02-02,71:95:00:d5:58:8d,disassociated,-79
2020-06-09 06:47:27,ENTCORP,ENT-AP-03-01-02-01,9e:84:59:e8:fe:f1,associated,-82
2020-06-09 10:57:43,ENTCORP,ENT-AP-03-01-02-01,9e:84:59:e8:fe:f1,disassociated,-78
2020-06-09 11:17:02,ENTCORP,ENT-AP-02-01-01-02,9e:84:59:e8:fe:f1,associated,-93
2020-06-09 11:45:25,ENTCORP,ENT-AP-02-01-01-02,9e:84:59:e8:fe:f1,disassociated,-79
2020-06-09 12:09:05,ENTCORP,ENT-AP-02-01-01-02,9e:84:59:e8:fe:f1,associated,-79
2020-06-09 17:13:25,ENTCORP,ENT-AP-02-01-01-02,9e:84:59:e8:fe:f1,disassociated,-78
2020-06-09 07:46:16,ENTCORP,ENT-AP-01-03-01-01,0b:39:dd:b9:70:6e,associated,-92
2020-06-09 09:10:01,ENTCORP,ENT-AP-01-03-01-01,0b:39:dd:b9:70:6e,disassociated,-70
2020-06-09 09:37:26,ENTCORP,ENT-AP-01-03-01-01,0b:39:dd:b9:70:6e,associated,-83
2020-06-09 15:45:02,ENTCORP,ENT-AP-01-03-01-01,0b:39:dd:b9:70:6e,disassociated,-73
2020-06-09 15:50:23,ENTCORP,ENT-AP-03-01-02-01,0b:39:dd:b9:70:6e,associated,-82
2020-06-09 23:44:54,ENTCORP,ENT-AP-03-01-02-01,0b:39:dd:b9:70:6e,disassociated,-72
2020-06-09 01:00:52,ENTCORP,ENT-AP-01-01-01-01,1f:20:df:f4:9a:52,associated,-84
2020-06-09 03:31:21,ENTCORP,ENT-AP-01-01-01-01,1f:20:df:f4:9a:52,disassociated,-90
2020-06-09 03:44:50,ENTCORP,ENT-AP-04-01-01-02,1f:20:df:f4:9a:52,associated,-71
2020-06-09 12:06:32,ENTCORP,ENT-AP-04-01-01-02,1f:20:df:f4:9a:52,disassociated,-70
2020-06-09 03:29:46,ENTCORP,ENT-AP-02-03-02-02,1f:b5:d9:d8:bd:cb,associated,-92
2020-06-09 12:06:04,ENTCORP,ENT-AP-02-03-02-02,1f:b5:d9:d8:bd:cb,disassociated,-79
2020-06-09 04:30:49,ENTCORP,ENT-AP-03-03-02-03,d0:ba:bc:d4:5f:e0,associated,-80
2020-06-09 07:56:48,ENTCORP,ENT-AP-03-03-02-03,d0:ba:bc:d4:5f:e0,disassociated,-87
2020-06-09 08:04:57,ENTCORP,ENT-AP-03-03-02-03,d0:ba:bc:d4:5f:e0,associated,-77
2020-06-09 08:58:12,ENTCORP,ENT-AP-03-03-02-03,d0:ba:bc:d4:5f:e0,disassociated,-80
2020-06-09 09:12:15,ENTCORP,ENT-AP-03-01-02-02,d0:ba:bc:d4:5f:e0,associated,-77
2020-06-09 17:21:53,ENTCORP,ENT-AP-03-01-02-02,d0:ba:bc:d4:5f:e0,disassociated,-76
2020-06-09 04:57:26,ENTCORP,ENT-AP-03-03-01-02,db:85:4b:df:c2:f7,associated,-72
2020-06-09 05:49:49,ENTCORP,ENT-AP-03-03-01-02,db:85:4b:df:c2:f7,disassociated,-77
2020-06-09 05:58:52,ENTCORP,ENT-AP-03-02-01-01,db:85:4b:df:c2:f7,associated,-81
2020-06-09 14:56:32,ENTCORP,ENT-AP-03-02-01-01,db:85:4b:df:c2:f7,disassociated,-79
2020-06-09 02:52:09,ENTCORP,ENT-AP-02-01-01-02,1d:33:0f:83:a6:80,associated,-79
2020-06-09 09:43:41,ENTCORP,ENT-AP-02-01-01-02,1d:33:0f:83:a6:80,disassociated,-76
2020-06-09 10:04:58,ENTCORP,ENT-AP-04-03-01-01,1d:33:0f:83:a6:80,associated,-78
2020-06-09 10:50:14,ENTCORP,ENT-AP-04-03-01-01,1d:33:0f:83:a6:80,disassociated,-84
2020-06-09 11:00:57,ENTCORP,ENT-AP-04-03-01-01,1d:33:0f:83:a6:80,associated,-89
2020-06-09 19:37:18,ENTCORP,ENT-AP-04-03-01-01,1d:33:0f:83:a6:80,disassociated,-81
2020-06-09 05:37:28,ENTCORP,ENT-AP-04-01-02-01,bb:d9:10:04:30:07,associated,-87
2020-06-09 13:37:25,ENTCORP,ENT-AP-04-01-02-01,bb:d9:10:04:30:07,disassociated,-92
2020-06-09 13:53:54,ENTCORP,ENT-AP-04-02-01-01,bb:d9:10:04:30:07,associated,-72
2020-06-09 21:33:11,ENTCORP,ENT-AP-04-02-01-01,bb:d9:10:04:30:07,disassociated,-95
2020-06-09 01:12:18,ENTCORP,ENT-AP-03-02-01-01,4c:c6:a4:6d:2a:7a,associated,-71
2020-06-09 02:16:48,ENTCORP,ENT-AP-03-02-01-01,4c:c6:a4:6d:2a:7a,disassociated,-79
2020-06-09 02:39:17,ENTCORP,ENT-AP-02-03-03-01,4c:c6:a4:6d:2a:7a,associated,-92
2020-06-09 05:49:05,ENTCORP,ENT-AP-02-03-03-01,4c:c6:a4:6d:2a:7a,disassociated,-74
2020-06-09 06:16:24,ENTCORP,ENT-AP-03-02-01-01,4c:c6:a4:6d:2a:7a,associated,-79
2020-06-09 09:51:52,ENTCORP,ENT-AP-03-02-01-01,4c:c6:a4:6d:2a:7a,disassociated,-93
2020-06-09 00:47:24,ENTCORP,ENT-AP-03-03-03-01,93:a4:d3:f0:ce:37,associated,-77
2020-06-09 03:08:09,ENTCORP,ENT-AP-03-03-03-01,93:a4:d3:f0:ce:37,disassociated,-73
2020-06-09 03:36:30,ENTCORP,ENT-AP-03-03-03-01,93:a4:d3:f0:ce:37,associated,-83
2020-06-09 10:13:25,ENTCORP,ENT-AP-03-03-03-01,93:a4:d3:f0:ce:37,disassociated,-88
2020-06-08 23:58:37,ENTCORP,ENT-AP-01-02-02-01,16:00:30:85:4a:f5,associated,-93
2020-06-09 06:06:03,ENTCORP,ENT-AP-01-02-02-01,16:00:30:85:4a:f5,disassociated,-81
2020-06-09 06:24:13,ENTCORP,ENT-AP-04-01-02-01,16:00:30:85:4a:f5,associated,-76
2020-06-09 07:55:04,ENTCORP,ENT-AP-04-01-02-01,16:00:30:85:4a:f5,disassociated,-89
2020-06-09 08:13:15,ENTCORP,ENT-AP-04-01-02-01,16:00:30:85:4a:f5,associated,-78
2020-06-09 12:38:06,ENTCORP,ENT-AP-04-01-02-01,16:00:30:85:4a:f5,disassociated,-92
2020-06-08 23:26:38,ENTCORP,ENT-AP-04-02-01-01,7b:e5:4c:4d:aa:4a,associated,-92
2020-06-09 07:07:42,ENTCORP,ENT-AP-04-02-01-01,7b:e5:4c:4d:aa:4a,disassociated,-80
2020-06-09 07:25:10,ENTCORP,ENT-AP-04-02-01-01,7b:e5:4c:4d:aa:4a,associated,-80
2020-06-09 12:12:57,ENTCORP,ENT-AP-04-02-01-01,7b:e5:4c:4d:aa:4a,disassociated,-78
2020-06-09 05:23:55,ENTCORP,ENT-AP-01-03-03-01,68:25:a0:cd:4c:39,associated,-82
2020-06-09 09:00:53,ENTCORP,ENT-AP-01-03-03-01,68:25:a0:cd:4c:39,disassociated,-90
2020-06-09 09:13:26,ENTCORP,ENT-AP-03-02-01-02,68:25:a0:cd:4c:39,associated,-88
2020-06-09 11:04:10,ENTCORP,ENT-AP-03-02-01-02,68:25:a0:cd:4c:39,disassociated,-83
2020-06-09 11:30:47,ENTCORP,ENT-AP-03-02-01-02,68:25:a0:cd:4c:39,associated,-79
2020-06-09 17:45:03,ENTCORP,ENT-AP-03-02-01-02,68:25:a0:cd:4c:39,disassociated,-89
2020-06-09 00:46:58,ENTCORP,ENT-AP-03-01-01-02,18:f2:e3:3e:a7:92,associated,-74
2020-06-09 07:30:38,ENTCORP,ENT-AP-03-01-01-02,18:f2:e3:3e:a7:92,disassociated,-95
2020-06-09 07:44:13,ENTCORP,ENT-AP-03-03-02-01,18:f2:e3:3e:a7:92,associated,-79
2020-06-09 11:48:00,ENTCORP,ENT-AP-03-03-02-01,18:f2:e3:3e:a7:92,disassociated,-91
2020-06-09 01:55:36,ENTCORP,ENT-AP-03-02-01-01,56:49:bf:a4:2b:9a,associated,-75
2020-06-09 08:12:27,ENTCORP,ENT-AP-03-02-01-01,56:49:bf:a4:2b:9a,disassociated,-92
2020-06-09 08:30:02,ENTCORP,ENT-AP-03-02-01-01,56:49:bf:a4:2b:9a,associated,-79
2020-06-09 14:39:34,ENTCORP,ENT-AP-03-02-01-01,56:49:bf:a4:2b:9a,disassociated,-77
2020-06-09 04:30:33,ENTCORP,ENT-AP-03-03-03-01,b5:19:ef:53:86:18,associated,-85
2020-06-09 11:12:51,ENTCORP,ENT-AP-03-03-03-01,b5:19:ef:53:86:18,disassociated,-84
2020-06-09 11:34:01,ENTCORP,ENT-AP-04-01-01-02,b5:19:ef:53:86:18,associated,-74
2020-06-09 18:44:02,ENTCORP,ENT-AP-04-01-01-02,b5:19:ef:53:86:18,disassociated,-85
2020-06-09 01:17:58,ENTCORP,ENT-AP-02-03-02-03,58:da:41:c2:5f:04,associated,-91
2020-06-09 09:51:26,ENTCORP,ENT-AP-02-03-02-03,58:da:41:c2:5f:04,disassociated,-75
2020-06-09 10:05:42,ENTCORP,ENT-AP-01-03-01-02,58:da:41:c2:5f:04,associated,-95
2020-06-09 18:10:33,ENTCORP,ENT-AP-01-03-01-02,58:da:41:c2:5f:04,disassociated,-88
2020-06-09 05:34:53,ENTCORP,ENT-AP-03-02-01-02,00:6d:fc:e0:b6:2a,associated,-76
2020-06-09 08:23:05,ENTCORP,ENT-AP-03-02-01-02,00:6d:fc:e0:b6:2a,disassociated,-89
2020-06-09 08:37:45,ENTCORP,ENT-AP-01-03-01-02,00:6d:fc:e0:b6:2a,associated,-79
2020-06-09 15:05:18,ENTCORP,ENT-AP-01-03-01-02,00:6d:fc:e0:b6:2a,disassociated,-70
2020-06-09 01:58:57,ENTCORP,ENT-AP-01-01-02-01,c3:2a:b0:1f:5c:6e,associated,-86
2020-06-09 05:08:18,ENTCORP,ENT-AP-01-01-02-01,c3:2a:b0:1f:5c:6e,disassociated,-82
2020-06-09 05:32:02,ENTCORP,ENT-AP-01-01-02-01,c3:2a:b0:1f:5c:6e,associated,-73
2020-06-09 13:15:23,ENTCORP,ENT-AP-01-01-02-01,c3:2a:b0:1f:5c:6e,disassociated,-76
2020-06-09 04:08:44,ENTCORP,ENT-AP-03-01-01-01,f9:ad:84:64:07:37,associated,-82
2020-06-09 07:29:15,ENTCORP,ENT-AP-03-01-01-01,f9:ad:84:64:07:37,disassociated,-88
2020-06-09 07:56:49,ENTCORP,ENT-AP-01-01-02-01,f9:ad:84:64:07:37,associated,-94
2020-06-09 11:54:39,ENTCORP,ENT-AP-01-01-02-01,f9:ad:84:64:07:37,disassociated,-95
2020-06-09 12:04:46,ENTCORP,ENT-AP-03-01-01-01,f9:ad:84:64:07:37,associated,-94
2020-06-09 14:08:20,ENTCORP,ENT-AP-03-01-01-01,f9:ad:84:64:07:37,disassociated,-82
2020-06-09 07:22:39,ENTCORP,ENT-AP-02-01-02-01,99:33:17:6b:f4:08,associated,-71
2020-06-09 09:46:55,ENTCORP,ENT-AP-02-01-02-01,99:33:17:6b:f4:08,disassociated,-82
2020-06-09 09:54:05,ENTCORP,ENT-AP-02-01-02-01,99:33:17:6b:f4:08,associated,-83
2020-06-09 17:02:39,ENTCORP,ENT-AP-02-01-02-01,99:33:17:6b:f4:08,disassociated,-86
2020-06-08 23:52:52,ENTCORP,ENT-AP-04-01-02-01,04:c4:c3:24:92:2a,associated,-92
2020-06-09 04:25:44,ENTCORP,ENT-AP-04-01-02-01,04:c4:c3:24:92:2a,disassociated,-73
2020-06-09 04:32:44,ENTCORP,ENT-AP-01-03-02-01,04:c4:c3:24:92:2a,associated,-95
2020-06-09 06:51:24,ENTCORP,ENT-AP-01-03-02-01,04:c4:c3:24:92:2a,disassociated,-88
2020-06-09 07:08:17,ENTCORP,ENT-AP-01-03-02-01,04:c4:c3:24:92:2a,associated,-92
2020-06-09 14:56:20,ENTCORP,ENT-AP-01-03-02-01,04:c4:c3:24:92:2a,disassociated,-73
2020-06-09 05:13:16,ENTCORP,ENT-AP-01-01-02-02,7c:f9:f9:f8:a8:f8,associated,-77
2020-06-09 14:09:05,ENTCORP,ENT-AP-01-01-02-02,7c:f9:f9:f8:a8:f8,disassociated,-90
2020-06-09 04:58:20,ENTCORP,ENT-AP-04-03-01-01,98:6c:eb:95:a9:05,associated,-86
2020-06-09 09:19:41,ENTCORP,ENT-AP-04-03-01-01,98:6c:eb:95:a9:05,disassociated,-71
2020-06-09 09:43:17,ENTCORP,ENT-AP-04-03-01-01,98:6c:eb:95:a9:05,associated,-87
2020-06-09 12:03:23,ENTCORP,ENT-AP-04-03-01-01,98:6c:eb:95:a9:05,disassociated,-73
2020-06-09 12:16:59,ENTCORP,ENT-AP-04-03-01-01,98:6c:eb:95:a9:05,associated,-82
2020-06-09 21:10:27,ENTCORP,ENT-AP-04-03-01-01,98:6c:eb:95:a9:05,disassociated,-73
2020-06-08 23:23:26,ENTCORP,ENT-AP-01-03-01-02,58:b5:c9:76:4f:39,associated,-74
2020-06-09 01:11:28,ENTCORP,ENT-AP-01-03-01-02,58:b5:c9:76:4f:39,disassociated,-77
2020-06-09 01:26:59,ENTCORP,ENT-AP-03-02-01-01,58:b5:c9:76:4f:39,associated,-73
2020-06-09 03:01:33,ENTCORP,ENT-AP-03-02-01-01,58:b5:c9:76:4f:39,disassociated,-91
2020-06-09 03:13:26,ENTCORP,ENT-AP-02-01-02-01,58:b5:c9:76:4f:39,associated,-72
2020-06-09 04:51:25,ENTCORP,ENT-AP-02-01-02-01,58:b5:c9:76:4f:39,disassociated,-79
2020-06-09 05:13:40,ENTCORP,ENT-AP-02-01-02-01,58:b5:c9:76:4f:39,associated,-77
2020-06-09 07:28:55,ENTCORP,ENT-AP-02-01-02-01,58:b5:c9:76:4f:39,disassociated,-70
2020-06-09 07:35:25,ENTCORP,ENT-AP-03-02-01-01,58:b5:c9:76:4f:39,associated,-84
2020-06-09 13:30:10,ENTCORP,ENT-AP-03-02-01-01,58:b5:c9:76:4f:39,disassociated,-72
2020-06-09 02:22:22,ENTCORP,ENT-AP-02-03-03-02,53:de:e5:09:74:5f,associated,-81
2020-06-09 08:50:03,ENTCORP,ENT-AP-02-03-03-02,53:de:e5:09:74:5f,disassociated,-87
2020-06-09 09:03:41,ENTCORP,ENT-AP-02-03-03-02,53:de:e5:09:74:5f,associated,-80
2020-06-09 18:00:14,ENTCORP,ENT-AP-02-03-03-02,53:de:e5:09:74:5f,disassociated,-74
2020-06-09 04:31:37,ENTCORP,ENT-AP-04-03-01-01,13:b9:de:78:83:18,associated,-89
2020-06-09 11:12:23,ENTCORP,ENT-AP-04-03-01-01,13:b9:de:78:83:18,disassociated,-93
2020-06-09 11:38:01,ENTCORP,ENT-AP-03-01-01-02,13:b9:de:78:83:18,associated,-91
2020-06-09 16:32:33,ENTCORP,ENT-AP-03-01-01-02,13:b9:de:78:83:18,disassociated,-73
2020-06-09 04:23:48,ENTCORP,ENT-AP-02-01-02-02,2b:7e:31:d2:25:7d,associated,-83
2020-06-09 13:11:54,ENTCORP,ENT-AP-02-01-02-02,2b:7e:31:d2:25:7d,disassociated,-71
2020-06-09 00:28:34,ENTCORP,ENT-AP-04-01-01-01,03:d6:26:cd:7f:13,associated,-85
2020-06-09 07:40:30,ENTCORP,ENT-AP-04-01-01-01,03:d6:26:cd:7f:13,disassociated,-83
2020-06-09 07:58:27,ENTCORP,ENT-AP-03-03-02-03,03:d6:26:cd:7f:13,associated,-87
2020-06-09 15:20:46,ENTCORP,ENT-AP-03-03-02-03,03:d6:26:cd:7f:13,disassociated,-86
2020-06-09 05:06:46,ENTCORP,ENT-AP-01-03-01-02,41:41:34:b7:88:62,associated,-77
2020-06-09 13:15:29,ENTCORP,ENT-AP-01-03-01-02,41:41:34:b7:88:62,disassociated,-88
2020-06-09 13:28:42,ENTCORP,ENT-AP-02-02-02-01,41:41:34:b7:88:62,associated,-93
2020-06-09 14:18:35,ENTCORP,ENT-AP-02-02-02-01,41:41:34:b7:88:62,disassociated,-87
2020-06-09 00:18:36,ENTCORP,ENT-AP-02-03-01-01,e2:5b:de:0d:e5:ea,associated,-73
2020-06-09 03:29:23,ENTCORP,ENT-AP-02-03-01-01,e2:5b:de:0d:e5:ea,disassociated,-95
2020-06-09 03:55:52,ENTCORP,ENT-AP-02-03-01-01,e2:5b:de:0d:e5:ea,associated,-77
2020-06-09 10:07:46,ENTCORP,ENT-AP-02-03-01-01,e2:5b:de:0d:e5:ea,disassociated,-83
2020-06-09 02:04:32,ENTCORP,ENT-AP-02-02-01-02,b1:46:cd:5e:13:fe,associated,-72
2020-06-09 06:44:02,ENTCORP,ENT-AP-02-02-01-02,b1:46:cd:5e:13:fe,disassociated,-80
2020-06-09 06:56:44,ENTCORP,ENT-AP-02-02-01-02,b1:46:cd:5e:13:fe,associated,-92
2020-06-09 13:46:53,ENTCORP,ENT-AP-02-02-01-02,b1:46:cd:5e:13:fe,disassociated,-80
2020-06-09 03:06:05,ENTCORP,ENT-AP-01-01-02-02,e7:91:69:f8:5d:d9,associated,-71
2020-06-09 06:25:01,ENTCORP,ENT-AP-01-01-02-02,e7:91:69:f8:5d:d9,disassociated,-76
2020-06-09 06:39:19,ENTCORP,ENT-AP-02-01-01-01,e7:91:69:f8:5d:d9,associated,-85
2020-06-09 10:15:31,ENTCORP,ENT-AP-02-01-01-01,e7:91:69:f8:5d:d9,disassociated,-92
2020-06-09 10:22:30,ENTCORP,ENT-AP-01-01-02-02,e7:91:69:f8:5d:d9,associated,-83
2020-06-09 18:24:00,ENTCORP,ENT-AP-01-01-02-02,e7:91:69:f8:5d:d9,disassociated,-82
